playerID,HOF,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,ERA,AllStar,MVP,CyYoung,WorldSeriesMVP,GoldGlove
deleolu01,0,17,19,207,1,0,0,32,1003.0,284,116,39,77,248,26.0,3.0,12.0,0,1352.0,103.0,131,,,3.1226321036889333,0.0,0.0,0.0,0.0,0.0
dellwh01,0,19,23,92,44,21,6,3,1291.0,367,122,10,171,198,,8.0,14.0,0,1776.0,29.0,170,,,2.5515104570100697,,0.0,,,
delocik01,0,84,75,329,147,32,6,31,3714.0,1236,555,141,530,672,27.0,26.0,24.0,5,5415.0,109.0,629,,,4.034733441033926,0.0,0.0,0.0,0.0,0.0
delosva01,0,9,13,235,4,0,0,1,768.0,225,130,37,127,207,15.0,15.0,11.0,1,1107.0,45.0,137,13.0,13.0,4.5703125,0.0,0.0,0.0,0.0,0.0
delucri01,0,38,51,320,49,1,0,7,1872.0,590,320,91,299,502,25.0,39.0,17.0,1,2718.0,80.0,347,,,4.615384615384615,0.0,0.0,0.0,0.0,0.0
demaral01,0,80,72,232,173,84,15,9,4272.0,1350,439,34,337,514,,15.0,30.0,2,5799.0,42.0,556,,,2.774578651685393,,0.0,,,
demerla01,0,29,23,139,46,7,1,7,1336.0,413,184,40,199,217,22.0,11.0,5.0,2,1901.0,38.0,202,,,3.718562874251497,0.0,0.0,0.0,0.0,0.0
demoldo01,0,5,7,85,1,0,0,1,466.0,138,65,15,63,110,5.0,1.0,4.0,0,656.0,39.0,68,,,3.7660944206008584,0.0,0.0,0.0,0.0,0.0
dennido01,0,6,5,79,1,0,0,8,344.0,120,47,11,33,54,21.0,2.0,2.0,0,486.0,27.0,53,,,3.688953488372093,0.0,0.0,0.0,0.0,0.0
dennyjo01,0,123,108,325,322,62,18,0,6446.0,2093,856,137,778,1146,49.0,68.0,54.0,12,9077.0,0.0,967,,,3.585479367049333,0.0,0.0,1.0,0.0,0.0
derbyge01,0,48,56,110,107,105,12,1,2893.0,1064,322,14,182,428,,35.0,,0,4224.0,3.0,639,,,3.005184929139302,,,,,
derripa01,0,223,212,579,445,251,32,29,10935.0,3912,1401,158,761,1507,,50.0,32.0,2,15391.0,98.0,1652,,,3.4592592592592593,6.0,0.0,,,
deshaji01,0,84,95,257,253,15,6,0,4575.0,1434,702,179,575,951,39.0,19.0,27.0,35,6432.0,1.0,743,,,4.142950819672131,0.0,0.0,0.0,0.0,0.0
deshoji01,0,47,44,175,100,44,2,9,2618.0,968,493,59,432,273,,18.0,12.0,2,3944.0,43.0,560,,,5.084415584415584,0.0,0.0,,,
desseel01,0,52,64,441,140,2,1,5,3523.0,1300,579,145,348,693,45.0,22.0,24.0,4,5062.0,64.0,628,52.0,31.0,4.437411297189895,0.0,0.0,0.0,0.0,0.0
dettoto01,0,8,11,68,15,0,0,0,539.0,196,104,16,78,106,11.0,5.0,18.0,1,814.0,23.0,123,,,5.209647495361781,0.0,0.0,0.0,0.0,0.0
devinad01,0,26,22,217,12,0,0,31,1162.0,455,181,34,135,194,33.0,6.0,11.0,4,1729.0,92.0,200,,,4.2056798623063685,0.0,0.0,0.0,0.0,0.0
devliji01,0,72,76,157,153,151,9,0,4215.0,1437,320,7,89,273,,34.0,,0,4896.0,0.0,776,,,2.0498220640569396,,,,,
deweyma01,0,12,7,205,0,0,0,8,747.0,243,101,18,102,168,22.0,5.0,11.0,2,1066.0,70.0,105,,,3.6506024096385543,0.0,0.0,0.0,0.0,0.0
diazca01,0,13,6,179,0,0,0,4,774.0,249,92,17,97,207,29.0,7.0,1.0,0,1103.0,77.0,107,,,3.2093023255813953,0.0,0.0,0.0,0.0,0.0
dibblro01,0,27,25,385,0,0,0,89,1431.0,332,158,27,238,645,25.0,36.0,12.0,3,1979.0,204.0,169,,,2.981132075471698,2.0,0.0,0.0,0.0,0.0
dickele01,0,19,27,89,55,22,4,1,1289.0,443,191,20,218,135,,15.0,6.0,2,1913.0,23.0,249,,,4.00077579519007,,0.0,,,
dickmem01,0,22,15,125,24,6,1,8,1049.0,403,207,38,153,126,,8.0,11.0,4,1585.0,45.0,243,,,5.32793136320305,0.0,0.0,,,
dicksja01,0,26,25,73,63,2,1,0,1191.0,474,220,60,122,214,5.0,11.0,15.0,2,1750.0,6.0,242,1.0,0.0,4.987405541561713,1.0,0.0,0.0,0.0,0.0
dicksji01,0,5,3,109,1,0,0,3,427.0,135,69,10,77,86,10.0,9.0,2.0,3,630.0,41.0,85,,,4.3629976580796255,0.0,0.0,0.0,0.0,0.0
dicksmu01,0,172,181,625,338,149,27,23,9157.0,3029,1240,302,1058,1281,18.0,34.0,37.0,2,12936.0,147.0,1431,,,3.65621928579229,1.0,0.0,,,
dickswa01,0,26,50,134,79,40,4,2,2100.0,759,280,17,222,202,,10.0,8.0,0,2814.0,37.0,381,,,3.6,,,,,
dierkla01,0,139,123,356,329,106,25,1,7001.0,2130,857,184,711,1493,43.0,104.0,50.0,10,9661.0,10.0,948,,,3.3050992715326384,2.0,0.0,0.0,0.0,0.0
dietrbi01,0,108,128,366,253,92,17,11,6011.0,2117,997,128,890,660,,44.0,22.0,4,8874.0,72.0,1146,,,4.478289802029613,0.0,0.0,,,
dietzdu01,0,14,16,106,21,7,1,6,885.0,303,127,18,113,79,,6.0,4.0,1,1278.0,46.0,141,,,3.8745762711864407,0.0,0.0,,,
dilauja01,0,2,7,65,4,0,0,4,292.0,84,33,8,35,50,7.0,3.0,0.0,1,408.0,24.0,42,,,3.0513698630136985,0.0,0.0,0.0,0.0,0.0
dillmbi01,0,7,12,50,15,2,1,3,464.0,143,78,17,51,86,6.0,10.0,4.0,1,637.0,16.0,79,,,4.538793103448276,0.0,0.0,0.0,0.0,0.0
dinarle01,0,10,18,94,34,0,0,0,771.0,316,153,26,115,132,7.0,7.0,9.0,0,1168.0,26.0,180,10.0,11.0,5.357976653696498,0.0,0.0,0.0,0.0,0.0
dingmcr01,0,4,5,75,0,0,0,5,239.0,92,54,13,37,50,5.0,1.0,7.0,0,357.0,31.0,55,4.0,2.0,6.100418410041841,0.0,0.0,0.0,0.0,0.0
dinnebi01,0,170,177,391,352,306,23,7,9224.0,2957,1029,78,829,1127,,68.0,77.0,5,7197.0,35.0,1411,,,3.012033824804857,,,,,
dipinfr01,0,35,38,514,6,0,0,56,2100.0,673,298,53,269,515,57.0,28.0,10.0,4,2981.0,216.0,332,,,3.8314285714285714,0.0,0.0,0.0,0.0,0.0
dipotje01,0,27,24,390,0,0,0,49,1486.0,527,223,33,221,352,37.0,23.0,19.0,5,2175.0,183.0,257,1.0,2.0,4.0518169582772545,0.0,0.0,0.0,0.0,0.0
ditmaar01,0,72,77,287,156,41,5,14,3804.0,1237,561,138,461,552,19.0,23.0,37.0,3,5401.0,61.0,649,,,3.9818611987381702,0.0,0.0,0.0,0.0,
dixonke01,0,26,28,105,68,5,1,6,1447.0,480,250,85,178,377,17.0,19.0,4.0,6,2083.0,21.0,266,,,4.664823773324119,0.0,0.0,0.0,0.0,0.0
dixonso01,0,11,18,102,12,4,0,9,789.0,296,122,25,75,90,1.0,2.0,5.0,1,1146.0,52.0,141,,,4.17490494296578,0.0,0.0,,,
dixonto01,0,9,14,62,24,4,2,1,599.0,225,96,11,63,94,4.0,2.0,3.0,3,876.0,13.0,109,,,4.327212020033389,0.0,0.0,0.0,0.0,0.0
doakbi01,0,169,157,453,368,162,34,16,8348.0,2676,920,71,851,1014,,38.0,65.0,4,11582.0,63.0,1184,,,2.975563009103977,,0.0,,,
doberje01,0,7,3,76,0,0,0,1,337.0,107,65,17,66,55,,2.0,2.0,0,512.0,36.0,70,,,5.207715133531157,0.0,0.0,,,
dobsoch01,0,74,69,202,190,49,11,0,3775.0,1174,528,125,476,758,33.0,56.0,18.0,2,5312.0,7.0,581,,,3.7764238410596027,0.0,0.0,0.0,0.0,0.0
dobsojo01,0,137,103,414,273,112,22,18,6510.0,2048,874,137,851,992,,55.0,10.0,10,9159.0,84.0,981,,,3.624884792626728,1.0,0.0,,,
dobsopa01,0,122,129,414,279,74,14,19,6361.0,2043,833,197,665,1301,76.0,51.0,26.0,5,8872.0,51.0,939,,,3.535764816852696,1.0,0.0,0.0,0.0,0.0
dohened01,0,75,83,183,168,140,6,2,4178.0,1412,580,13,665,567,,87.0,132.0,4,939.0,15.0,931,,,3.7482048827190044,,,,,
doherjo02,0,32,31,148,61,5,2,9,1564.0,613,282,47,140,177,28.0,13.0,19.0,1,2258.0,30.0,316,,,4.868286445012788,0.0,0.0,0.0,0.0,0.0
dohmasc01,0,9,8,164,0,0,0,1,518.0,180,102,28,96,166,10.0,8.0,4.0,0,774.0,55.0,105,8.0,7.0,5.316602316602316,0.0,0.0,0.0,0.0,0.0
donahre01,0,164,175,367,340,312,25,3,8899.0,3376,1191,61,689,787,,27.0,101.0,1,4871.0,23.0,1638,,,3.6135520845038767,,,,,
donalat01,0,65,33,153,115,54,6,1,2797.0,907,365,66,369,369,,21.0,8.0,4,4009.0,28.0,433,,,3.5234179478012155,0.0,0.0,,,
donnebl01,0,27,36,190,75,27,7,12,2075.0,659,268,52,306,296,,11.0,16.0,1,2934.0,62.0,321,,,3.4872289156626506,0.0,0.0,,,
donnebr01,0,32,10,386,0,0,0,6,1156.0,326,138,35,154,369,12.0,15.0,19.0,2,1632.0,97.0,153,17.0,12.0,3.2231833910034604,1.0,0.0,0.0,0.0,0.0
donohji01,0,6,8,70,9,0,0,7,466.0,152,74,24,82,116,6.0,5.0,2.0,0,686.0,27.0,80,,,4.28755364806867,0.0,0.0,0.0,0.0,
donohpe01,0,134,118,344,270,137,16,12,6337.0,2439,909,68,422,571,,10.0,46.0,4,9055.0,56.0,1082,,,3.8729682815212247,,0.0,,,
donovbi01,0,186,139,378,327,289,35,8,8894.0,2631,886,30,1059,1552,,69.0,91.0,0,12477.0,49.0,1212,,,2.6896784348999327,,0.0,,,
donovdi01,0,122,99,345,273,101,25,5,6052.0,1988,822,198,495,880,49.0,18.0,45.0,6,8407.0,28.0,909,,,3.6672174487772637,5.0,0.0,0.0,0.0,0.0
dopsojo01,0,30,47,144,119,4,1,1,2176.0,752,344,74,264,386,20.0,20.0,10.0,23,3125.0,8.0,391,,,4.268382352941177,0.0,0.0,0.0,0.0,0.0
dorisha01,0,45,43,323,40,13,2,44,2503.0,850,355,57,301,332,4.0,26.0,19.0,5,3578.0,166.0,406,,,3.8294047143427887,0.0,0.0,,,
dornegu01,0,36,69,131,106,76,8,1,2731.0,842,341,18,330,275,,14.0,51.0,0,3763.0,20.0,472,,,3.3712925668253386,,,,,
dotsori01,0,111,113,305,295,55,11,0,5572.0,1884,872,194,740,973,24.0,46.0,40.0,12,8034.0,7.0,964,,,4.225412778176597,1.0,0.0,0.0,0.0,0.0
doughji01,0,8,8,79,0,0,0,0,284.0,110,63,11,46,59,2.0,1.0,5.0,0,429.0,17.0,65,,,5.98943661971831,0.0,0.0,0.0,0.0,0.0
douglph01,0,94,93,299,200,95,20,8,5125.0,1626,532,52,411,683,,35.0,35.0,2,7018.0,69.0,730,,,2.802731707317073,,0.0,,,
douglse01,0,7,13,54,31,0,0,0,623.0,222,141,34,113,155,8.0,8.0,8.0,1,936.0,7.0,149,3.0,9.0,6.110754414125201,0.0,0.0,0.0,0.0,0.0
dowlipe01,0,39,65,117,102,92,2,1,2722.0,984,390,13,339,299,,18.0,66.0,4,0.0,12.0,574,,,3.8684790595150624,,,,,
downial01,0,123,107,405,317,73,24,3,6805.0,1946,811,177,933,1639,32.0,77.0,31.0,11,9539.0,37.0,938,,,3.2177810433504774,1.0,0.0,0.0,0.0,0.0
downske01,0,57,53,237,135,11,6,1,2891.0,912,413,73,373,598,54.0,42.0,25.0,17,4122.0,29.0,454,,,3.857142857142857,0.0,0.0,0.0,0.0,0.0
doyleca01,0,6,15,51,21,6,1,2,668.0,277,172,18,155,101,,16.0,17.0,2,1099.0,16.0,195,,,6.952095808383233,0.0,0.0,,,
doyleje01,0,4,7,55,3,0,0,9,408.0,183,94,6,57,38,,0.0,5.0,0,628.0,37.0,100,,,6.220588235294118,,0.0,,,
doylepa01,0,5,3,87,0,0,0,11,271.0,85,38,11,46,65,7.0,5.0,1.0,3,382.0,40.0,39,,,3.7859778597785976,0.0,0.0,0.0,0.0,0.0
doylesl01,0,22,21,75,50,29,7,1,1309.0,383,138,7,147,209,,10.0,12.0,0,1599.0,21.0,206,,,2.8464476699770818,,,,,
drabedo01,0,155,134,398,387,53,21,0,7605.0,2448,1052,246,704,1594,56.0,80.0,53.0,6,10518.0,4.0,1141,,,3.7349112426035505,1.0,0.0,1.0,0.0,0.0
drabomo01,0,88,105,589,154,33,6,55,4923.0,1441,676,182,702,1162,62.0,53.0,63.0,5,7005.0,220.0,758,,,3.707495429616088,0.0,0.0,0.0,0.0,0.0
dragodi01,0,108,117,519,189,62,10,58,5625.0,1901,755,157,558,987,75.0,34.0,54.0,3,7899.0,216.0,827,,,3.624,0.0,0.0,0.0,0.0,0.0
draveda01,0,64,57,226,146,28,9,10,3188.0,968,370,97,315,558,26.0,10.0,16.0,10,4368.0,37.0,421,,,3.133626097867001,1.0,0.0,0.0,0.0,0.0
dreifda01,0,48,60,274,113,3,3,11,2618.0,826,423,90,389,802,16.0,59.0,40.0,10,3790.0,44.0,465,23.0,4.0,4.362490450725745,0.0,0.0,0.0,0.0,0.0
dresery01,0,34,39,105,96,4,0,0,1697.0,673,334,49,213,301,12.0,20.0,31.0,0,2528.0,3.0,363,16.0,19.0,5.314083677077195,0.0,0.0,0.0,0.0,0.0
dressro01,0,11,23,82,48,6,0,0,1171.0,449,181,33,98,129,17.0,4.0,5.0,1,1678.0,18.0,210,,,4.1733561058924,0.0,0.0,0.0,0.0,0.0
drewska01,0,44,53,218,107,26,7,7,2480.0,913,437,72,332,322,,17.0,35.0,3,3652.0,44.0,493,,,4.757661290322581,0.0,0.0,,,
driscde01,0,38,39,83,80,72,1,0,2043.0,747,233,7,67,171,,8.0,2.0,0,2122.0,3.0,414,,,3.079295154185022,,,,,
drisktr01,0,11,14,57,19,0,0,1,588.0,236,114,30,61,123,3.0,9.0,9.0,0,876.0,15.0,125,5.0,5.0,5.23469387755102,0.0,0.0,0.0,0.0,0.0
drottdi01,0,27,46,176,101,14,5,0,2063.0,626,365,84,405,460,11.0,38.0,23.0,4,3078.0,32.0,420,,,4.777023751817741,0.0,0.0,0.0,0.0,0.0
drucklo01,0,18,15,53,40,21,0,1,951.0,282,102,4,137,201,,4.0,19.0,2,1315.0,7.0,125,,,2.8958990536277605,,,,,
drysddo01,1,209,166,518,465,167,49,6,10296.0,3084,1124,280,855,2486,123.0,82.0,154.0,10,14097.0,34.0,1292,,,2.9475524475524475,9.0,0.0,1.0,0.0,0.0
dubiemo01,0,45,53,187,97,41,9,11,2638.0,854,378,65,349,289,,6.0,4.0,6,3765.0,41.0,436,,,3.8688400303260044,0.0,0.0,,,
duboser01,0,9,15,52,27,1,0,0,565.0,181,109,25,92,115,2.0,6.0,10.0,2,826.0,7.0,116,3.0,4.0,5.208849557522124,0.0,0.0,0.0,0.0,0.0
dubucje01,0,85,76,256,150,101,12,13,4333.0,1290,488,20,577,438,,54.0,47.0,1,6036.0,85.0,669,,,3.0408492960997,,0.0,,,
duchsju01,0,33,25,224,32,1,1,14,1364.0,396,158,47,121,347,14.0,10.0,23.0,1,1855.0,62.0,172,15.0,10.0,3.127565982404692,2.0,0.0,0.0,0.0,0.0
duckwbr01,0,23,34,134,84,0,0,1,1533.0,552,300,63,228,376,23.0,31.0,34.0,0,2294.0,15.0,326,28.0,14.0,5.283757338551859,0.0,0.0,0.0,0.0,0.0
duckwji01,0,7,25,97,29,2,0,4,801.0,256,156,37,148,220,12.0,19.0,17.0,3,1203.0,27.0,180,,,5.258426966292135,0.0,0.0,0.0,0.0,0.0
dudlecl01,0,17,33,100,52,18,1,2,1261.0,540,235,25,156,106,,13.0,18.0,4,1950.0,23.0,306,,,5.031720856463124,,0.0,,,
duffaji01,0,15,8,141,14,2,0,6,893.0,248,112,27,155,210,22.0,12.0,11.0,0,1288.0,54.0,131,,,3.3863381858902577,0.0,0.0,0.0,0.0,0.0
dugglbi01,0,93,102,241,192,159,17,6,5223.0,1844,616,39,424,453,,22.0,84.0,5,4774.0,47.0,849,,,3.184376794945434,,,,,
dukesto01,0,5,16,161,0,0,0,21,651.0,226,105,19,82,169,26.0,10.0,8.0,1,955.0,76.0,120,,,4.354838709677419,0.0,0.0,0.0,0.0,0.0
dulibbo01,0,17,12,176,0,0,0,14,771.0,257,99,25,96,129,15.0,13.0,1.0,1,1085.0,93.0,112,,,3.4669260700389106,0.0,0.0,0.0,0.0,0.0
dumonge01,0,10,23,77,35,14,4,3,1041.0,294,110,4,130,128,,15.0,10.0,2,1424.0,22.0,151,,,2.8530259365994235,,0.0,,,
dunklda01,0,17,30,61,47,36,0,1,1263.0,503,235,10,162,139,,18.0,21.0,0,1172.0,13.0,319,,,5.02375296912114,,,,,
dunnemi01,0,25,30,85,76,7,1,0,1423.0,471,215,37,225,205,14.0,30.0,10.0,13,2081.0,1.0,255,,,4.079409697821504,0.0,0.0,0.0,0.0,0.0
dunnist01,0,23,41,136,84,7,1,1,1841.0,604,311,82,323,390,25.0,28.0,12.0,4,2699.0,18.0,342,,,4.561108093427485,0.0,0.0,0.0,0.0,0.0
dunnja01,0,64,59,142,118,103,3,3,3230.0,1217,492,30,334,171,,15.0,54.0,0,21.0,21.0,664,,,4.112693498452012,,,,,
durenry01,0,27,44,311,32,2,1,57,1768.0,443,251,40,392,630,15.0,38.0,41.0,3,2601.0,145.0,284,,,3.8331447963800906,4.0,0.0,0.0,0.0,0.0
durhaed01,0,29,44,143,71,23,3,1,1925.0,677,317,45,202,204,,3.0,15.0,3,2769.0,43.0,360,,,4.4462337662337665,,0.0,,,
duryeje01,0,59,67,143,130,104,5,3,3264.0,1101,417,41,349,416,,60.0,0.0,0,1731.0,13.0,669,,,3.4494485294117645,,,,,
duvalmi01,0,1,1,53,0,0,0,0,153.0,62,27,6,32,23,1.0,5.0,2.0,1,239.0,7.0,30,0.0,1.0,4.764705882352941,0.0,0.0,0.0,0.0,0.0
dwyerfr01,0,176,152,365,318,270,12,6,8430.0,3301,1202,109,764,563,,63.0,35.0,0,1735.0,47.0,1782,,,3.8498220640569394,,,,,
dyered01,0,15,15,69,23,10,2,3,768.0,316,135,11,96,63,,5.0,13.0,0,1145.0,35.0,164,,,4.74609375,,0.0,,,
dyermi01,0,14,18,155,13,1,0,6,710.0,249,121,19,113,154,11.0,9.0,15.0,3,1052.0,42.0,135,,,4.601408450704225,0.0,0.0,0.0,0.0,0.0
dygerji01,0,57,49,175,104,62,16,2,2958.0,798,290,9,383,583,,33.0,52.0,3,2925.0,50.0,399,,,2.6470588235294117,,,,,
earlear01,0,12,20,223,10,1,0,14,1144.0,400,190,35,184,310,20.0,13.0,13.0,3,1735.0,85.0,240,,,4.484265734265734,0.0,0.0,0.0,0.0,0.0
earleto01,0,18,24,91,37,15,2,5,1079.0,349,151,27,143,104,,8.0,9.0,1,1546.0,26.0,183,,,3.778498609823911,0.0,0.0,,,
earnsge01,0,127,93,319,249,115,18,12,5746.0,1981,933,142,809,1002,,55.0,25.0,2,8465.0,45.0,1063,,,4.384093282283327,,0.0,,,
easonma01,0,36,72,125,113,90,10,1,2833.0,1015,356,20,289,273,,13.0,43.0,0,2101.0,12.0,509,,,3.3928697493822804,,,,,
easteja01,0,23,33,321,36,0,0,14,1834.0,663,314,48,319,350,30.0,38.0,17.0,2,2744.0,105.0,360,,,4.6226826608506,0.0,0.0,0.0,0.0,0.0
eastoja01,0,26,29,76,57,46,0,2,1567.0,498,239,14,262,246,,46.0,27.0,0,1108.0,16.0,360,,,4.118059987236758,,,,,
eastwra01,0,28,27,326,1,0,0,68,1576.0,519,193,38,156,295,21.0,11.0,8.0,2,2214.0,194.0,215,,,3.306472081218274,0.0,0.0,0.0,0.0,0.0
eatonad01,0,71,68,209,201,3,0,0,3536.0,1253,647,167,448,855,33.0,35.0,52.0,1,5167.0,4.0,688,42.0,34.0,4.940328054298643,0.0,0.0,0.0,0.0,0.0
eckerde01,1,197,171,1071,361,100,20,390,9857.0,3076,1278,347,738,2401,91.0,28.0,75.0,16,13534.0,577.0,1382,,,3.5006594298468094,6.0,1.0,1.0,0.0,0.0
edensto01,0,19,12,182,14,0,0,6,937.0,315,134,20,123,182,18.0,17.0,8.0,1,1341.0,59.0,145,,,3.861259338313767,0.0,0.0,0.0,0.0,0.0
edmonbr01,0,9,12,121,0,0,0,1,510.0,182,94,21,81,98,10.0,10.0,9.0,0,762.0,27.0,103,,,4.976470588235294,0.0,0.0,0.0,0.0,0.0
edwarfo01,0,6,9,56,17,4,0,0,510.0,193,90,4,84,60,,4.0,5.0,0,783.0,23.0,108,,,4.764705882352941,,0.0,,,
edwarji01,0,26,37,145,59,23,6,4,1753.0,666,284,18,278,211,,6.0,13.0,2,2663.0,42.0,360,,,4.374215630347975,,0.0,,,
edwarwa01,0,5,5,62,5,0,0,2,377.0,110,47,9,61,84,5.0,3.0,3.0,0,532.0,13.0,56,,,3.3660477453580904,0.0,0.0,0.0,0.0,0.0
egandi02,0,1,2,74,0,0,0,2,304.0,109,58,13,41,68,7.0,5.0,5.0,1,460.0,29.0,66,,,5.151315789473684,0.0,0.0,0.0,0.0,0.0
ehmkeho01,0,166,166,427,339,199,20,14,8462.0,2873,1174,103,1042,1030,,28.0,137.0,8,12110.0,70.0,1425,,,3.7459229496572912,,0.0,,,
ehretre01,0,139,167,362,309,260,14,4,8263.0,3172,1229,63,841,848,,93.0,31.0,0,4185.0,48.0,1881,,,4.015853806123684,,,,,
ehrharu01,0,22,34,193,40,22,3,10,1762.0,633,271,26,200,128,,12.0,9.0,1,2547.0,81.0,324,,,4.15266742338252,,0.0,,,
eicheju01,0,26,36,125,79,14,1,0,1810.0,575,275,50,283,281,20.0,25.0,8.0,14,2605.0,16.0,312,,,4.102209944751381,0.0,0.0,0.0,0.0,0.0
eichhma01,0,48,43,563,7,0,0,32,2657.0,825,295,49,270,640,63.0,25.0,40.0,11,3702.0,226.0,328,,,2.9977418140760257,0.0,0.0,0.0,0.0,0.0
eilanda01,0,12,27,92,70,0,0,0,1119.0,465,238,46,118,153,7.0,5.0,16.0,2,1687.0,6.0,274,0.0,2.0,5.742627345844504,0.0,0.0,0.0,0.0,0.0
eilerda01,0,8,6,81,0,0,0,3,370.0,146,61,14,29,52,13.0,1.0,7.0,0,541.0,37.0,68,,,4.451351351351351,0.0,0.0,0.0,0.0,0.0
eischjo01,0,11,9,324,0,0,0,3,889.0,297,121,25,139,244,29.0,22.0,21.0,2,1317.0,83.0,148,14.0,7.0,3.674915635545557,0.0,0.0,0.0,0.0,0.0
eisenha01,0,25,27,165,32,11,1,14,1436.0,550,204,30,114,157,,6.0,4.0,2,2064.0,88.0,242,,,3.8356545961002784,0.0,0.0,,,
elartsc01,0,56,61,232,170,4,1,3,3196.0,1107,626,192,418,698,13.0,39.0,40.0,1,4681.0,19.0,675,25.0,35.0,5.288485607008761,0.0,0.0,0.0,0.0,0.0
eldreca01,0,86,74,341,192,19,4,9,4104.0,1340,672,173,576,939,17.0,39.0,50.0,2,5930.0,45.0,716,17.0,8.0,4.421052631578948,0.0,0.0,0.0,0.0,0.0
ellerho01,0,60,40,160,88,52,9,5,2589.0,806,251,19,213,381,,5.0,18.0,1,3523.0,58.0,313,,,2.6176129779837773,,0.0,,,
ellioha01,0,11,24,120,30,4,0,4,967.0,453,249,22,174,90,,4.0,2.0,0,1550.0,42.0,295,,,6.952430196483971,,0.0,,,
ellioju01,0,63,74,252,144,51,8,12,3620.0,1338,569,70,414,453,,18.0,25.0,7,5276.0,63.0,687,,,4.243922651933701,,0.0,,,
ellisdo01,0,138,119,345,317,71,14,1,6383.0,2067,817,140,674,1136,66.0,45.0,44.0,9,8978.0,10.0,958,,,3.4558984803383987,1.0,0.0,0.0,0.0,0.0
ellissa01,0,63,58,229,140,35,3,18,3012.0,967,463,118,378,677,27.0,28.0,22.0,4,4296.0,51.0,503,,,4.150398406374502,1.0,0.0,0.0,0.0,0.0
ellswdi01,0,115,137,407,310,87,9,5,6467.0,2274,890,194,595,1140,71.0,72.0,45.0,1,9156.0,36.0,1033,,,3.7157878459873204,1.0,0.0,0.0,0.0,0.0
elstodo01,0,49,54,450,15,2,0,63,2267.0,702,310,80,327,519,63.0,13.0,25.0,2,3232.0,241.0,354,,,3.6921041023378915,2.0,0.0,0.0,0.0,0.0
embreal01,0,39,45,882,4,0,0,25,2322.0,744,395,95,293,691,35.0,24.0,20.0,3,3318.0,217.0,429,17.0,30.0,4.593023255813954,0.0,0.0,0.0,0.0,0.0
embrere01,0,31,48,141,90,29,1,1,2121.0,653,292,50,330,286,,14.0,10.0,2,3051.0,25.0,334,,,3.717114568599717,0.0,0.0,,,
emslibo01,0,44,44,91,90,85,5,0,2377.0,775,281,9,165,362,,70.0,19.0,0,3432.0,1.0,507,,,3.191838451830038,,,,,
engeljo01,0,17,23,102,53,10,2,4,1222.0,344,151,6,242,151,,18.0,24.0,5,1722.0,24.0,199,,,3.3363338788870704,,0.0,,,
enzmajo01,0,11,12,67,20,11,0,2,809.0,297,85,4,61,91,,8.0,15.0,0,1124.0,34.0,127,,,2.8368355995055623,,0.0,,,
erauted01,0,15,23,164,22,4,0,2,1139.0,434,205,34,179,157,,13.0,16.0,4,1703.0,62.0,240,,,4.859525899912204,0.0,0.0,,,
erdosto01,0,2,0,63,0,0,0,2,281.0,105,58,12,45,58,3.0,6.0,12.0,0,437.0,21.0,62,1.0,7.0,5.572953736654804,0.0,0.0,0.0,0.0,0.0
ericker01,0,34,57,145,93,42,6,4,2466.0,805,352,37,379,367,,18.0,35.0,4,3542.0,33.0,458,,,3.854014598540146,,0.0,,,
erickjo01,0,8,14,57,22,1,0,14,486.0,171,86,19,73,132,6.0,13.0,2.0,1,724.0,23.0,97,,,4.777777777777778,0.0,0.0,0.0,0.0,0.0
erickpa01,0,37,48,207,86,27,5,6,2443.0,774,349,41,425,432,,19.0,19.0,0,3606.0,57.0,393,,,3.857142857142857,0.0,0.0,,,
erickro01,0,35,53,135,117,24,0,1,2398.0,868,367,68,251,365,9.0,24.0,14.0,15,3451.0,5.0,419,,,4.132193494578815,0.0,0.0,0.0,0.0,0.0
ericksc01,0,142,136,389,364,51,17,0,7082.0,2586,1203,228,865,1252,32.0,68.0,103.0,3,10284.0,10.0,1306,10.0,17.0,4.586416266591359,1.0,0.0,0.0,0.0,0.0
erricdi01,0,36,47,168,77,31,6,12,2209.0,804,315,36,290,176,,12.0,9.0,3,3198.0,52.0,353,,,3.8501584427342688,0.0,0.0,,,
erskica01,0,122,78,335,216,71,14,13,5156.0,1637,763,199,646,981,13.0,38.0,16.0,1,7270.0,61.0,830,,,3.9955391776570983,1.0,0.0,,,
escobke01,0,101,91,411,202,10,4,59,4521.0,1461,695,137,611,1310,28.0,54.0,47.0,1,6483.0,132.0,755,29.0,28.0,4.150630391506304,0.0,0.0,0.0,0.0,0.0
eshelva01,0,15,9,83,30,0,0,0,636.0,256,143,19,111,118,9.0,10.0,5.0,0,982.0,11.0,158,,,6.070754716981132,0.0,0.0,0.0,0.0,0.0
esperdu01,0,101,100,236,198,152,4,5,5183.0,2048,842,46,667,453,,25.0,7.0,0,947.0,35.0,1203,,,4.386262782172487,,,,,
espinni01,0,44,55,140,126,24,5,0,2461.0,865,380,85,252,338,30.0,7.0,14.0,8,3476.0,3.0,414,,,4.169036976838684,0.0,0.0,0.0,0.0,0.0
